d_um,delta_rho,D_tube_mm,T_K,is_large_mode,g_star_over_gE,Ga_dep_earth,Ga_dep_mars,Ga_dep_moon
1.3269292100616268,87.50336418493477,3.18,310.40174872656036,False,0.8868550548059184,1.1275799744061246,0.4264344245715313,0.18620586733312147
1.338930936441439,96.67130519464911,9.530000000000001,295.0340524722202,False,0.2811370970818587,3.5569834446602044,1.3451996513444808,0.5873917615035199
1.0708605490662433,88.50955511511756,9.530000000000001,297.83993843376254,False,0.5478281085744202,1.8253900892421149,0.6903361091833073,0.30144056519594553
2.280672753328593,90.83819254566089,9.530000000000001,311.7060423407607,False,0.06686427799836817,14.955668855414922,5.656017477430108,2.469743480710721
0.7536226110345046,95.52708707091386,4.57,315.17944372296415,False,2.5016835927343566,0.3997308064474266,0.1511724048848066,0.06601059189040073
0.45081549520271763,97.36156072876702,9.530000000000001,291.4239334252196,False,5.198681545939146,0.19235646406945844,0.07274643034634971,0.03176528764449772
1.3626997038276727,102.80409760603033,6.35,317.5282798615455,False,0.34115138759830993,2.931249985644068,1.1085563146523436,0.48405963065681856
1.2621905310087165,94.39306706205016,9.530000000000001,310.5558771036382,False,0.3132585489386352,3.192251267804639,1.2072632215652608,0.5271607598209496
0.6233779212805582,99.20570527702634,4.57,290.16371816019284,False,4.51691827197716,0.22138988128343456,0.08372644847722142,0.036559796909191034
0.45378175848256297,83.97615626763485,9.530000000000001,311.0462883785536,False,5.376322162929795,0.18600075845437358,0.07034279448172537,0.030715721579621328
1.2375089163815058,83.7011783233544,12.7,288.7588715181113,False,0.31207876285440256,3.2043192905969726,1.2118271731003845,0.5291536443187662
0.9542292128586618,83.72279789763523,12.7,305.4483316806674,False,0.5714653034376078,1.7498875154529474,0.661782128677924,0.2889722502582849
1.2111648509579724,102.9936449851768,3.18,313.4636380401219,False,0.9481762247629263,1.054656269460913,0.3988557349337397,0.1741634206449214
0.9069774592167538,92.01437657631908,4.57,300.07176789491507,False,1.693888654795951,0.5903575758469566,0.22326468974436384,0.09749024188298366
102.48316013912196,58.980767604809856,4.57,301.3120530184029,True,0.0035843096544724276,278.99375232611965,105.51139868806361,46.072362769450955
132.6502798323001,52.94709392102115,9.530000000000001,312.8824115766964,True,0.00035049273636252384,2853.126174248797,1079.0110200268132,471.1584507933793
1.15157317116661,98.87068845389572,9.530000000000001,301.63317901193034,False,0.39721220493970877,2.5175460057975454,0.9520994578500399,0.41574154224179644
148.07267127467253,62.47109553139275,3.18,301.5917173465793,True,0.00998871431190062,100.11298439165421,37.86128155892326,16.53241944082363
0.8372262591282051,100.5437069965638,6.35,289.6707477292755,False,1.4650880963787258,0.6825528119924739,0.2581315935262057,0.1127151432648122
0.9078202273366595,96.79462772929585,9.530000000000001,293.66990038715426,False,0.7978729743650104,1.2533323375138166,0.47399214803019973,0.20697231261696056
1.4064672258818485,101.15907977626402,4.57,315.2877774396445,False,0.44724192323061995,2.2359263478176903,0.8455949796537849,0.36923554367631584
1.5432396722992798,90.96024316924748,4.57,302.1208348994672,False,0.41157242666293425,2.4297060133694783,0.918879644199874,0.40123585541881296
51.3043704758743,54.17359614796635,6.35,289.26079967360926,True,0.001929305940119254,518.3211118596296,196.02154179400873,85.59431205021406
1.5533170794911242,90.66296746618468,9.530000000000001,295.2199343743419,False,0.20151010037997658,4.962530404750703,1.876757166322641,0.8195004338120426
1.3059494200896378,93.59981372552517,6.35,293.22906611141565,False,0.4708003641835477,2.1240425370829503,0.8032821419549182,0.3507593180503955
1.0998305763840528,85.48901530721889,12.7,299.2489338202437,False,0.39374760470416176,2.539697989404507,0.9604770173996656,0.4193996679750561
146.1654442005871,65.62089745064166,3.18,299.8458900408146,True,0.009842245944598609,101.60282578071485,38.42471800677391,16.778448294063
0.8725315088240875,99.92821533928498,4.57,310.4442573836196,False,1.6524546174806283,0.6051603411200627,0.22886288130024798,0.09993473523083603
188.1294536904231,48.93404110198064,12.7,302.4945728769862,True,0.00019666072498063383,5084.899387503401,1923.0353443055674,839.7081557345066
